Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2012-06-28,Nuriootpa,2.9,15.0,0.0,2.0,4.1,NW,50.0,NE,NNW,6.0,19.0,73.0,48.0,1018.8,1013.1,6.0,7.0,7.9,13.9,No,Yes
2014-09-18,Brisbane,11.1,27.3,0.0,9.0,11.3,WSW,26.0,WSW,WNW,7.0,6.0,25.0,15.0,1019.5,1015.2,1.0,0.0,22.2,26.8,No,No
2011-11-30,MelbourneAirport,14.4,17.9,0.6,8.8,3.6,SW,76.0,W,SSE,20.0,9.0,80.0,75.0,1009.3,1015.7,7.0,7.0,14.7,12.2,No,No
2014-12-28,Darwin,26.9,33.6,0.0,5.4,3.9,NW,28.0,ESE,WNW,11.0,19.0,79.0,56.0,1008.3,1004.9,8.0,7.0,29.1,33.1,No,No
2009-03-21,Cairns,24.6,32.4,0.0,8.0,10.2,SE,39.0,SSE,ESE,17.0,26.0,61.0,51.0,1009.0,1005.9,7.0,7.0,28.7,31.5,No,No
2010-05-19,MountGambier,7.4,17.0,0.2,0.4,4.3,N,22.0,N,NNW,15.0,9.0,91.0,69.0,1023.7,1021.4,5.0,7.0,9.8,15.5,No,No
2011-08-02,PerthAirport,13.6,20.2,15.4,1.6,4.7,WSW,65.0,NW,WNW,11.0,31.0,91.0,80.0,1013.6,1011.4,7.0,6.0,16.8,18.6,Yes,Yes
2009-07-14,Portland,5.5,12.1,7.0,0.8,3.7,N,24.0,N,W,15.0,13.0,100.0,83.0,1003.0,1003.1,6.0,6.0,6.5,10.5,Yes,Yes
2013-12-13,Portland,13.1,17.3,2.0,3.0,4.2,WNW,48.0,WNW,SW,24.0,24.0,98.0,92.0,1013.8,1015.8,8.0,8.0,14.4,14.2,Yes,No
2009-12-18,PerthAirport,15.4,34.8,0.0,11.4,12.7,E,59.0,ENE,SE,31.0,9.0,35.0,13.0,1019.5,1014.8,4.0,1.0,23.1,33.8,No,No
2012-05-31,Cairns,20.5,23.9,4.8,3.8,0.5,SSE,48.0,SSE,S,22.0,20.0,90.0,84.0,1017.4,1013.8,8.0,7.0,21.4,23.4,Yes,Yes
2017-02-27,Melbourne,15.6,33.1,0.0,8.0,12.3,NNE,33.0,NNE,NE,9.0,9.0,61.0,27.0,1022.8,1020.3,1.0,1.0,20.6,31.5,No,No
2009-07-26,Watsonia,4.5,15.4,0.0,4.0,7.2,NNW,39.0,NNE,N,9.0,22.0,76.0,42.0,1015.6,1012.3,6.0,7.0,8.0,14.0,No,No
2008-01-30,Canberra,18.0,34.9,0.0,9.2,9.9,NW,69.0,N,W,6.0,13.0,68.0,29.0,1018.0,1013.7,1.0,6.0,22.2,33.1,No,Yes
2011-10-02,CoffsHarbour,10.8,18.4,11.6,2.6,3.7,SW,52.0,SW,WSW,28.0,17.0,51.0,89.0,1007.7,1009.4,7.0,8.0,15.7,13.0,Yes,Yes
2014-04-03,Woomera,14.7,19.3,4.4,8.0,0.4,SSE,44.0,SSE,SSE,24.0,28.0,77.0,51.0,1019.3,1018.3,7.0,7.0,15.5,18.7,Yes,No
2016-08-08,PerthAirport,10.1,14.4,8.0,1.6,4.3,SW,63.0,WSW,WSW,20.0,33.0,78.0,62.0,1015.2,1015.7,7.0,7.0,11.6,13.3,Yes,Yes
2017-05-06,PerthAirport,12.4,26.8,0.0,3.4,9.5,ENE,33.0,E,E,22.0,13.0,76.0,34.0,1027.5,1024.4,6.0,5.0,16.5,25.7,No,No
2009-11-17,Perth,13.7,22.6,0.0,8.2,10.0,WSW,37.0,WSW,WNW,11.0,17.0,50.0,55.0,1009.8,1007.3,6.0,6.0,21.0,22.1,No,Yes
2014-01-25,PerthAirport,24.5,37.2,0.0,11.4,10.9,ENE,44.0,ENE,N,28.0,9.0,51.0,36.0,1010.6,1006.3,6.0,3.0,28.0,35.3,No,No
2012-04-05,Nuriootpa,10.2,33.0,0.0,4.8,10.6,N,26.0,ENE,NW,11.0,15.0,44.0,16.0,1018.8,1014.7,1.0,2.0,24.7,32.5,No,No
2016-04-11,WaggaWagga,8.2,24.2,0.0,5.0,9.8,WSW,35.0,W,SW,9.0,17.0,64.0,32.0,1020.5,1017.6,7.0,1.0,14.6,23.6,No,No
2013-03-28,WaggaWagga,21.0,23.8,3.0,10.0,0.1,SW,39.0,N,WSW,15.0,28.0,76.0,91.0,1014.3,1016.2,7.0,8.0,22.2,15.6,Yes,Yes
2014-12-11,PerthAirport,16.8,34.0,0.0,9.6,13.4,E,59.0,ENE,SSW,33.0,9.0,39.0,16.0,1015.5,1010.6,0.0,0.0,25.6,33.3,No,No
2010-07-21,Melbourne,5.7,14.4,5.6,1.6,8.0,SSE,22.0,N,SSE,4.0,15.0,88.0,67.0,1029.7,1028.7,2.0,4.0,8.0,13.5,Yes,No
2009-05-10,PerthAirport,9.3,23.6,0.0,3.6,1.2,ENE,22.0,NNE,WSW,9.0,9.0,36.0,32.0,1020.5,1018.7,7.0,7.0,18.4,22.5,No,No
2014-01-26,WaggaWagga,15.0,28.9,0.0,9.8,13.3,ENE,43.0,E,NE,28.0,13.0,46.0,25.0,1021.5,1018.9,0.0,0.0,18.6,28.0,No,No
2010-03-29,Nuriootpa,15.0,23.2,5.8,0.2,6.7,WSW,31.0,W,SW,7.0,17.0,94.0,54.0,1016.6,1017.3,7.0,6.0,17.9,21.8,Yes,No
2014-11-03,SydneyAirport,13.4,22.7,0.0,7.8,6.8,ESE,39.0,WNW,SE,9.0,28.0,55.0,65.0,1025.3,1023.9,3.0,4.0,16.8,18.0,No,No
2013-03-24,Portland,15.0,19.9,1.0,2.6,4.9,WNW,65.0,NW,W,31.0,35.0,86.0,71.0,1009.7,1012.7,8.0,8.0,17.0,19.1,No,Yes
2014-06-20,MelbourneAirport,8.1,14.7,0.0,2.2,5.0,N,61.0,N,N,41.0,31.0,83.0,69.0,1014.1,1012.2,4.0,7.0,10.4,12.8,No,No
2010-11-22,Woomera,21.0,35.4,0.0,15.2,10.8,ENE,43.0,NE,NE,26.0,22.0,46.0,13.0,1016.0,1012.7,1.0,1.0,25.9,34.2,No,No
2011-01-09,Williamtown,22.5,28.7,1.0,5.8,11.3,E,48.0,NE,ESE,15.0,33.0,84.0,64.0,1013.9,1013.2,4.0,4.0,24.4,27.2,No,Yes
2011-05-01,PerthAirport,7.4,24.6,0.0,5.2,9.9,SW,33.0,ESE,W,13.0,19.0,61.0,36.0,1025.4,1021.9,1.0,1.0,17.7,23.6,No,No
2009-07-07,PerthAirport,7.9,17.7,4.0,1.8,2.0,WNW,28.0,NE,NNW,9.0,15.0,88.0,55.0,1017.9,1016.7,6.0,7.0,12.0,17.3,Yes,No
2014-07-11,MelbourneAirport,5.2,14.4,0.0,2.0,7.2,N,56.0,N,N,31.0,24.0,79.0,60.0,1016.4,1014.3,5.0,2.0,8.9,13.6,No,Yes
2014-11-13,MelbourneAirport,9.5,33.4,0.0,5.8,9.8,N,61.0,ESE,NE,6.0,15.0,58.0,16.0,1014.7,1009.7,4.0,7.0,18.6,32.4,No,No
2011-08-10,Brisbane,5.6,22.8,0.0,6.0,10.1,WNW,33.0,NNE,W,4.0,13.0,45.0,25.0,1012.4,1007.4,0.0,1.0,16.4,22.3,No,No
2012-11-21,MelbourneAirport,15.2,21.9,0.0,14.4,8.6,N,74.0,SW,SSE,28.0,35.0,59.0,44.0,1013.3,1014.6,7.0,4.0,17.1,19.1,No,No
2015-09-04,Hobart,2.3,15.8,0.2,3.6,9.5,NW,61.0,NNW,NNW,22.0,33.0,49.0,40.0,1016.9,1014.1,5.0,4.0,10.4,15.2,No,No
2014-04-29,PerthAirport,5.9,20.0,0.8,3.6,7.7,SW,26.0,N,SW,9.0,15.0,63.0,53.0,1026.8,1024.5,5.0,6.0,14.7,19.2,No,No
2012-01-01,Nuriootpa,20.7,39.9,0.0,13.0,13.2,SE,35.0,NE,WSW,11.0,15.0,24.0,8.0,1012.1,1009.0,0.0,3.0,30.2,38.8,No,No
2011-10-19,NorfolkIsland,14.8,19.2,0.0,5.6,9.2,WSW,61.0,WSW,SW,30.0,31.0,54.0,54.0,1021.2,1018.7,1.0,5.0,17.8,18.4,No,No
2014-09-05,Melbourne,5.0,16.9,0.0,1.8,9.1,S,26.0,SSW,S,13.0,13.0,87.0,53.0,1026.5,1024.9,8.0,1.0,7.8,16.1,No,No
2012-08-26,Mildura,7.0,15.5,0.0,2.6,6.5,SSW,30.0,SSW,SSW,11.0,11.0,87.0,40.0,1024.6,1023.3,7.0,2.0,10.0,14.4,No,No
2013-04-12,NorfolkIsland,19.5,23.3,0.0,2.4,9.1,E,50.0,E,E,30.0,33.0,72.0,67.0,1022.3,1021.1,7.0,5.0,21.3,22.7,No,No
2009-01-03,PerthAirport,20.3,34.4,0.0,11.8,12.7,SSW,44.0,S,W,17.0,24.0,57.0,34.0,1012.8,1010.7,4.0,1.0,23.5,33.0,No,No
2010-01-20,Williamtown,14.2,33.7,0.0,9.8,13.3,W,39.0,WNW,NW,19.0,22.0,33.0,15.0,1010.5,1007.5,0.0,0.0,22.8,32.6,No,No
2011-08-24,Perth,12.9,17.9,4.6,3.4,10.1,SW,46.0,S,SSW,13.0,19.0,53.0,52.0,1025.1,1025.2,3.0,5.0,15.8,16.7,Yes,No
2016-04-16,WaggaWagga,17.7,26.7,0.0,5.0,2.5,WNW,59.0,E,NNE,13.0,11.0,44.0,37.0,1020.3,1017.5,7.0,7.0,21.8,24.6,No,Yes
2009-08-07,Cairns,20.1,28.0,0.2,6.4,7.3,S,37.0,SSE,ESE,22.0,28.0,64.0,54.0,1017.1,1013.5,1.0,5.0,23.3,25.9,No,No
2012-01-22,Perth,23.4,28.8,0.0,9.6,10.6,SSW,35.0,WSW,SSW,9.0,19.0,73.0,70.0,1010.4,1010.1,5.0,3.0,25.0,25.4,No,No
2015-09-30,Hobart,8.5,15.2,4.0,2.0,7.2,SW,44.0,SSW,SE,20.0,17.0,51.0,53.0,1022.8,1021.2,6.0,1.0,10.4,12.2,Yes,No
2010-06-29,Woomera,2.3,15.6,0.0,2.8,8.8,WSW,41.0,NW,WSW,13.0,20.0,59.0,48.0,1019.5,1016.9,3.0,4.0,6.8,14.5,No,No
2009-01-12,Nuriootpa,13.0,32.4,0.0,8.8,13.2,SE,44.0,E,N,20.0,7.0,47.0,19.0,1016.9,1014.1,1.0,0.0,19.0,30.0,No,No
2015-11-10,Brisbane,17.0,26.6,0.0,5.6,11.9,ENE,24.0,E,ENE,2.0,11.0,59.0,53.0,1016.2,1013.0,4.0,2.0,23.3,24.8,No,No
2012-05-08,MelbourneAirport,10.4,19.3,0.0,4.0,10.0,N,72.0,N,N,46.0,35.0,60.0,49.0,1014.2,1012.4,2.0,2.0,13.7,18.8,No,No
2009-03-06,SydneyAirport,14.1,23.7,17.6,7.8,9.8,ENE,43.0,NW,ESE,11.0,20.0,61.0,45.0,1013.5,1011.4,1.0,1.0,18.6,22.8,Yes,No
2015-09-07,Townsville,20.2,28.2,0.0,9.6,9.7,NE,37.0,E,NE,20.0,31.0,53.0,55.0,1020.4,1016.7,4.0,3.0,25.0,26.0,No,No
2014-02-25,Mildura,16.8,35.6,0.0,7.6,11.5,SW,48.0,WSW,WNW,9.0,17.0,54.0,21.0,1011.4,1006.9,5.0,2.0,20.5,34.3,No,No
2017-02-17,PerthAirport,15.9,32.2,0.0,8.4,12.3,E,48.0,E,E,26.0,20.0,50.0,28.0,1018.7,1015.8,0.0,0.0,21.4,31.9,No,No
2014-10-30,MountGambier,9.2,20.1,0.2,3.4,6.0,W,33.0,NW,W,9.0,17.0,89.0,46.0,1016.2,1013.8,7.0,5.0,13.1,19.3,No,No
2012-06-05,CoffsHarbour,7.2,16.7,0.0,2.2,7.8,W,43.0,NW,SW,11.0,9.0,48.0,47.0,1004.3,1001.4,1.0,6.0,13.6,15.2,No,No
2016-07-26,Perth,4.7,18.4,0.0,1.6,8.7,SW,20.0,NE,SSW,6.0,7.0,84.0,57.0,1029.2,1026.9,3.0,3.0,9.1,17.9,No,No
2015-04-17,MountGambier,5.6,16.5,0.0,0.8,0.0,E,22.0,E,NW,11.0,13.0,79.0,57.0,1022.5,1016.7,8.0,8.0,11.6,16.1,No,No
2010-06-11,MelbourneAirport,8.3,13.2,0.8,1.8,2.6,WSW,41.0,WNW,SSW,13.0,22.0,85.0,92.0,1022.1,1021.0,2.0,7.0,10.6,10.5,No,Yes
2013-05-15,Cairns,20.2,28.7,0.0,5.0,9.1,NE,26.0,SSE,NE,17.0,17.0,74.0,65.0,1014.1,1011.2,7.0,6.0,25.1,28.3,No,No
2014-03-10,Perth,13.3,28.8,0.0,8.0,11.2,SSW,39.0,ENE,SSW,11.0,19.0,57.0,47.0,1019.7,1016.9,1.0,1.0,21.2,25.9,No,No
2010-03-30,NorfolkIsland,20.0,25.3,0.2,4.6,10.1,E,50.0,E,E,31.0,30.0,65.0,65.0,1022.9,1021.3,7.0,7.0,23.0,24.0,No,No
2008-07-11,Perth,13.4,17.1,2.6,2.6,4.2,SW,54.0,SW,SW,26.0,13.0,63.0,77.0,1014.7,1015.2,4.0,7.0,15.4,14.8,Yes,Yes
2009-05-01,PerthAirport,10.8,25.2,0.0,4.6,9.8,E,54.0,ENE,ESE,31.0,17.0,53.0,29.0,1028.4,1025.0,0.0,0.0,15.6,24.6,No,No
2015-08-11,Darwin,19.5,30.9,0.0,6.0,10.9,NE,33.0,SSE,NW,17.0,26.0,73.0,48.0,1018.1,1013.5,5.0,1.0,24.3,30.1,No,No
2009-01-19,Portland,8.4,29.4,0.0,7.2,13.4,WSW,39.0,E,SSW,9.0,20.0,72.0,28.0,1012.3,1010.3,2.0,5.0,16.9,26.0,No,No
2012-09-17,Melbourne,10.9,16.7,2.8,1.2,2.7,SE,26.0,SSW,SSE,9.0,17.0,79.0,57.0,1020.4,1017.8,7.0,7.0,12.8,16.5,Yes,No
2016-02-03,Perth,16.2,31.5,0.0,8.8,12.8,SE,50.0,ENE,SE,15.0,11.0,50.0,22.0,1020.9,1017.0,0.0,1.0,22.7,30.5,No,No
2013-04-28,Nuriootpa,15.3,21.6,0.0,6.8,5.8,WNW,35.0,W,WSW,13.0,19.0,88.0,56.0,1018.6,1017.7,7.0,6.0,17.2,20.4,No,Yes
2011-05-09,AliceSprings,6.5,21.1,0.0,2.8,10.5,S,41.0,SSE,SSE,17.0,20.0,57.0,27.0,1021.5,1018.8,1.0,1.0,14.3,20.7,No,No
2016-03-01,Nuriootpa,15.4,34.8,0.0,8.0,8.1,WNW,41.0,NE,SW,13.0,24.0,28.0,12.0,1016.1,1014.4,3.0,7.0,24.5,33.2,No,No
2014-02-10,WaggaWagga,20.0,40.0,0.0,15.2,12.7,W,37.0,NNE,NNW,4.0,17.0,38.0,10.0,1014.8,1011.4,0.0,0.0,25.8,37.8,No,No
2009-08-27,Cobar,5.2,23.3,0.0,3.4,11.1,NW,31.0,NNE,NW,13.0,17.0,34.0,15.0,1019.9,1015.4,0.0,4.0,15.5,22.5,No,No
2009-10-25,Cairns,19.3,31.2,0.0,9.0,11.5,E,39.0,SSE,E,19.0,28.0,59.0,39.0,1015.2,1011.2,6.0,6.0,26.1,30.1,No,No
2008-08-29,Hobart,5.1,16.6,0.0,1.6,8.0,NNW,31.0,NNW,E,20.0,11.0,73.0,49.0,1026.1,1022.0,0.0,3.0,8.7,14.8,No,No
2015-08-25,WaggaWagga,9.2,13.4,19.0,3.8,0.0,S,31.0,S,S,17.0,17.0,76.0,85.0,1019.2,1020.6,8.0,8.0,10.7,11.1,Yes,Yes
2014-11-30,Brisbane,16.4,27.8,0.0,9.6,12.9,NE,26.0,NW,ENE,4.0,15.0,50.0,48.0,1017.3,1013.7,3.0,5.0,25.2,26.5,No,No
2016-04-04,NorfolkIsland,20.3,24.0,23.6,7.4,0.9,SE,39.0,ESE,SE,13.0,22.0,92.0,82.0,1017.2,1014.8,7.0,7.0,22.1,21.8,Yes,Yes
2014-12-08,Townsville,26.8,34.3,0.0,9.2,9.3,ENE,39.0,NNW,ENE,22.0,30.0,66.0,66.0,1011.1,1008.7,7.0,4.0,30.0,31.4,No,No
2014-08-16,Perth,6.6,23.9,0.0,3.0,10.0,NE,19.0,NE,N,7.0,6.0,78.0,43.0,1023.8,1020.1,1.0,4.0,13.7,23.0,No,No
2010-12-04,AliceSprings,20.5,32.4,0.0,11.4,2.9,NNW,54.0,NNW,N,11.0,15.0,42.0,26.0,1006.2,1001.7,7.0,8.0,26.3,32.4,No,Yes
2009-06-28,WaggaWagga,9.6,13.0,6.0,0.4,0.6,WSW,24.0,W,W,11.0,13.0,97.0,76.0,1007.7,1007.1,8.0,7.0,10.3,12.3,Yes,Yes
2012-03-14,AliceSprings,19.5,35.2,0.0,11.0,10.5,N,33.0,N,ESE,20.0,13.0,41.0,22.0,1008.4,1003.8,3.0,6.0,28.1,34.2,No,No
2011-11-12,Perth,13.8,23.6,0.0,7.4,12.7,SSW,37.0,SW,SW,13.0,15.0,61.0,49.0,1019.5,1017.4,6.0,5.0,20.0,22.0,No,No
2009-08-07,MelbourneAirport,8.9,12.7,1.2,4.6,7.9,SW,87.0,WSW,SW,35.0,31.0,73.0,45.0,1012.7,1018.6,2.0,3.0,9.8,12.3,Yes,No
2015-09-22,AliceSprings,7.2,22.5,0.0,6.6,11.5,ESE,48.0,SE,ESE,28.0,26.0,29.0,12.0,1026.9,1022.4,0.0,0.0,15.0,21.8,No,No
2015-01-15,Nuriootpa,12.1,22.3,0.0,6.5,9.4,W,35.0,SW,WNW,11.0,17.0,64.0,54.0,1013.6,1011.8,7.0,6.0,14.9,20.2,No,No
2009-08-25,Hobart,3.9,13.7,3.2,2.4,8.0,NW,61.0,NW,NW,31.0,35.0,72.0,67.0,987.4,986.5,4.0,6.0,6.6,9.4,Yes,No
2014-06-16,Hobart,5.1,14.4,0.0,0.6,3.6,NNW,28.0,NW,NNW,9.0,13.0,83.0,66.0,1011.4,1010.3,7.0,7.0,7.6,12.3,No,No
2010-02-20,SydneyAirport,20.1,29.0,0.4,6.4,11.8,NNE,52.0,NW,ENE,13.0,33.0,65.0,47.0,1021.8,1017.8,1.0,1.0,23.8,28.8,No,No
2013-11-04,PerthAirport,19.4,33.2,0.0,8.0,7.3,WNW,39.0,ENE,WNW,15.0,26.0,42.0,33.0,1013.8,1012.3,6.0,3.0,28.3,31.3,No,No
2013-11-27,WaggaWagga,8.9,32.5,0.0,8.0,12.7,SSW,31.0,NE,S,11.0,13.0,43.0,14.0,1016.4,1012.5,2.0,3.0,20.9,30.6,No,No
2011-09-18,Portland,7.1,18.0,0.0,2.8,10.0,ESE,26.0,ESE,E,6.0,19.0,91.0,98.0,1018.2,1015.7,3.0,1.0,13.2,15.5,No,No
2014-09-06,Sydney,10.3,19.1,11.0,3.2,2.3,ESE,43.0,NW,SE,7.0,24.0,92.0,73.0,1029.7,1028.5,7.0,7.0,12.3,15.7,Yes,Yes
2009-12-05,Mildura,12.0,27.1,0.0,8.6,13.3,SSW,35.0,S,SSW,19.0,17.0,56.0,27.0,1020.0,1017.4,4.0,1.0,16.1,24.8,No,No
2008-12-26,Canberra,14.2,30.8,0.0,6.8,11.0,WSW,46.0,S,WSW,4.0,17.0,77.0,23.0,1013.2,1009.6,7.0,1.0,18.1,29.2,No,No
2010-01-18,Perth,21.1,42.7,0.0,13.2,12.8,SW,37.0,NE,WSW,11.0,17.0,14.0,6.0,1011.4,1008.7,1.0,1.0,34.8,41.8,No,No
2010-04-14,Cairns,23.1,27.0,1.2,5.2,0.1,SSE,35.0,SSE,S,15.0,15.0,91.0,93.0,1014.9,1012.7,7.0,8.0,24.0,24.1,Yes,Yes
2014-03-28,AliceSprings,11.8,33.3,0.0,8.0,11.4,SSW,30.0,ESE,SSE,11.0,19.0,16.0,7.0,1015.6,1011.3,7.0,7.0,23.7,32.1,No,No
2011-06-18,Sale,7.8,15.7,0.8,0.6,6.1,W,59.0,W,W,30.0,33.0,82.0,59.0,1009.4,1010.5,6.0,2.0,12.0,14.8,No,No
2014-12-12,Townsville,28.2,34.1,0.0,9.4,4.9,NNE,43.0,NNW,N,17.0,22.0,71.0,77.0,1008.2,1003.8,7.0,8.0,30.1,29.9,No,Yes
2009-09-19,Sale,4.1,23.5,0.0,2.4,6.8,WSW,39.0,NE,WSW,7.0,28.0,99.0,58.0,1014.9,1011.0,5.0,7.0,10.7,17.7,No,No
2009-07-12,Woomera,4.8,16.9,0.0,3.0,9.5,WNW,37.0,NW,W,13.0,19.0,83.0,34.0,1013.2,1011.2,1.0,1.0,8.7,16.4,No,No
2012-05-07,Portland,8.5,18.8,0.2,1.8,4.1,N,37.0,NNE,NW,20.0,17.0,84.0,54.0,1012.6,1009.6,8.0,8.0,11.8,17.9,No,No
2015-06-30,Perth,6.4,23.2,0.0,3.2,5.8,NE,24.0,ENE,WNW,9.0,9.0,59.0,42.0,1023.6,1021.8,7.0,6.0,12.7,21.7,No,No
2010-11-09,Mildura,10.5,31.2,0.0,6.6,11.7,NNE,35.0,E,N,7.0,20.0,56.0,17.0,1022.6,1019.0,0.0,1.0,18.9,30.6,No,No
2015-04-09,SydneyAirport,15.2,20.4,0.0,6.6,6.1,SSW,65.0,SSW,S,37.0,41.0,50.0,54.0,1020.7,1020.1,3.0,3.0,18.8,19.9,No,No
2015-08-12,Townsville,14.6,26.1,0.0,5.6,10.0,N,39.0,NW,NNE,13.0,26.0,67.0,57.0,1018.2,1014.6,5.0,5.0,23.0,25.1,No,No
2011-05-25,Melbourne,10.0,15.6,1.2,3.4,1.8,S,39.0,WSW,S,13.0,26.0,71.0,59.0,1020.4,1019.8,7.0,7.0,12.2,13.5,Yes,No
2016-12-14,Brisbane,19.8,29.5,0.0,5.6,12.8,NE,30.0,NNW,NE,7.0,11.0,53.0,46.0,1016.8,1012.5,2.0,1.0,27.0,28.3,No,No
2016-03-09,Mildura,24.0,37.6,0.0,10.6,6.4,SSW,39.0,S,WNW,11.0,13.0,42.0,24.0,1014.7,1013.6,7.0,6.0,28.8,36.9,No,No
2012-11-30,PerthAirport,13.2,20.5,1.4,5.8,8.5,WSW,59.0,SW,SW,24.0,28.0,50.0,39.0,1015.5,1016.3,7.0,3.0,17.0,19.0,Yes,No
2009-05-28,Williamtown,11.1,19.7,0.0,1.8,2.9,S,26.0,WNW,S,15.0,9.0,91.0,89.0,1020.6,1018.8,3.0,8.0,15.2,16.3,No,Yes
2010-03-06,MelbourneAirport,17.3,28.0,0.4,4.0,5.7,WSW,102.0,SW,SSW,6.0,26.0,75.0,97.0,1009.8,1010.3,7.0,7.0,21.3,16.7,No,Yes
2014-12-26,Brisbane,24.4,31.7,0.0,8.8,6.9,NE,22.0,N,NNE,6.0,9.0,61.0,57.0,1011.8,1009.1,6.0,7.0,28.1,30.0,No,Yes
2013-05-27,Sale,8.4,17.5,0.0,1.4,4.2,SW,22.0,NNW,ENE,13.0,9.0,90.0,60.0,1031.7,1030.3,6.0,5.0,10.2,15.2,No,No
2009-03-12,Portland,15.1,27.3,0.0,5.0,10.5,W,35.0,N,W,9.0,26.0,84.0,68.0,1015.7,1014.5,3.0,3.0,18.4,23.3,No,No
2011-11-06,WaggaWagga,16.4,33.0,0.0,8.0,6.7,NNE,50.0,N,N,9.0,33.0,44.0,29.0,1011.8,1008.1,3.0,7.0,25.5,29.0,No,Yes
2012-04-15,WaggaWagga,8.6,25.5,0.0,1.8,9.9,E,19.0,ESE,E,13.0,2.0,73.0,30.0,1026.1,1022.3,5.0,5.0,15.1,25.1,No,No
2012-07-06,AliceSprings,-4.4,16.4,0.0,3.4,10.2,E,41.0,E,ESE,6.0,20.0,26.0,19.0,1026.7,1021.6,1.0,0.0,5.1,15.5,No,No
2010-04-27,Cairns,23.5,30.3,10.4,4.2,5.8,SE,41.0,SSE,SE,15.0,24.0,91.0,61.0,1016.9,1014.6,7.0,7.0,24.9,28.5,Yes,No
2017-04-04,MelbourneAirport,6.6,24.8,0.0,3.6,9.8,SSE,30.0,N,SSE,13.0,20.0,52.0,32.0,1030.6,1026.8,1.0,7.0,17.4,22.6,No,No
2010-11-09,Hobart,9.2,22.4,0.0,6.0,11.2,N,31.0,NNW,SE,19.0,20.0,51.0,42.0,1021.9,1017.5,6.0,5.0,14.7,19.7,No,No
2012-01-15,MountGambier,11.2,26.2,0.0,7.2,11.2,SE,41.0,SE,SSE,26.0,17.0,61.0,33.0,1021.1,1017.3,6.0,1.0,16.0,26.2,No,No
2015-11-14,Brisbane,19.8,26.7,1.0,7.0,3.2,N,24.0,S,NNE,4.0,4.0,81.0,80.0,1012.9,1006.8,7.0,7.0,22.7,23.8,No,Yes
2010-01-12,Hobart,20.0,33.7,1.2,10.2,2.3,NW,83.0,N,NW,17.0,41.0,54.0,41.0,996.7,993.3,6.0,6.0,23.5,30.7,Yes,No
2010-02-13,AliceSprings,21.2,33.0,2.2,6.2,8.8,S,35.0,WNW,W,9.0,17.0,80.0,40.0,1005.9,1003.0,7.0,6.0,23.2,31.3,Yes,No
2012-06-01,Darwin,22.1,32.4,0.0,5.0,9.9,NNE,37.0,E,NE,15.0,22.0,67.0,43.0,1012.2,1008.6,0.0,4.0,26.4,32.2,No,No
2011-05-24,PerthAirport,6.8,19.9,0.0,2.6,0.5,E,37.0,E,E,24.0,13.0,74.0,45.0,1029.0,1025.3,6.0,7.0,15.2,19.4,No,No
2010-02-06,AliceSprings,23.6,36.4,0.0,11.8,9.4,W,52.0,ESE,SSW,22.0,11.0,45.0,25.0,1014.6,1010.5,2.0,2.0,28.4,35.5,No,No
2014-06-08,WaggaWagga,2.9,15.1,0.0,1.0,8.5,E,15.0,NNE,SSE,6.0,9.0,81.0,38.0,1029.3,1027.9,1.0,1.0,8.1,14.3,No,No
2010-02-02,Nuriootpa,15.7,34.3,0.0,11.2,6.8,ESE,46.0,NE,ESE,15.0,6.0,44.0,28.0,1010.9,1008.6,7.0,8.0,25.5,32.3,No,No
2011-05-25,Canberra,5.9,13.3,0.0,1.4,7.8,S,54.0,S,S,35.0,33.0,56.0,47.0,1015.9,1014.5,1.0,2.0,7.9,11.9,No,No
2012-10-06,MountGambier,6.9,14.2,8.6,15.6,5.4,SE,33.0,SSE,S,13.0,24.0,95.0,58.0,1020.0,1019.0,8.0,4.0,9.1,14.2,Yes,No
2009-07-11,Perth,7.9,17.4,4.0,1.8,7.3,WSW,22.0,NNE,WSW,4.0,9.0,85.0,50.0,1014.3,1013.5,3.0,2.0,11.0,17.1,Yes,No
2015-07-16,Woomera,4.7,15.1,0.0,2.2,10.1,SSW,44.0,SSW,SSW,22.0,24.0,79.0,46.0,1028.0,1026.1,0.0,1.0,8.3,14.7,No,No
2011-03-05,Townsville,25.8,31.4,0.0,6.2,9.9,ENE,37.0,ESE,ENE,19.0,24.0,76.0,74.0,1009.6,1007.1,7.0,7.0,29.2,30.5,No,Yes
2013-05-29,WaggaWagga,7.2,21.0,0.0,2.0,8.3,N,24.0,E,N,13.0,15.0,77.0,51.0,1030.5,1026.4,6.0,6.0,10.5,19.3,No,No
2015-08-18,MountGambier,1.5,10.5,0.6,1.2,4.3,WSW,17.0,WSW,WNW,11.0,7.0,94.0,71.0,1024.6,1023.6,7.0,7.0,6.8,10.2,No,No
2012-04-14,Watsonia,8.0,24.8,0.0,6.2,9.6,N,37.0,NE,N,6.0,17.0,70.0,32.0,1025.4,1021.1,7.0,3.0,14.5,24.4,No,No
2014-04-12,Mildura,10.9,23.2,0.0,7.0,8.3,S,30.0,S,SSW,15.0,15.0,81.0,55.0,1018.4,1016.2,2.0,5.0,14.0,21.8,No,No
