,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Cloud9am,Temp9am,RainToday,RainTomorrow
197,23.4,28.8,0.0,9.6,10.6,SSW,35.0,WSW,SSW,9.0,19.0,73.0,70.0,1010.4,5.0,25.0,No,No
198,8.5,15.2,4.0,2.0,7.2,SW,44.0,SSW,SE,20.0,17.0,51.0,53.0,1022.8,6.0,10.4,Yes,No
199,2.3,15.6,0.0,2.8,8.8,WSW,41.0,NW,WSW,13.0,20.0,59.0,48.0,1019.5,3.0,6.8,No,No
200,13.0,32.4,0.0,8.8,13.2,SE,44.0,E,N,20.0,7.0,47.0,19.0,1016.9,1.0,19.0,No,No
201,17.0,26.6,0.0,5.6,11.9,ENE,24.0,E,ENE,2.0,11.0,59.0,53.0,1016.2,4.0,23.3,No,No
202,10.4,19.3,0.0,4.0,10.0,N,72.0,N,N,46.0,35.0,60.0,49.0,1014.2,2.0,13.7,No,No
203,14.1,23.7,17.6,7.8,9.8,ENE,43.0,NW,ESE,11.0,20.0,61.0,45.0,1013.5,1.0,18.6,Yes,No
204,20.2,28.2,0.0,9.6,9.7,NE,37.0,E,NE,20.0,31.0,53.0,55.0,1020.4,4.0,25.0,No,No
205,16.8,35.6,0.0,7.6,11.5,SW,48.0,WSW,WNW,9.0,17.0,54.0,21.0,1011.4,5.0,20.5,No,No
206,15.9,32.2,0.0,8.4,12.3,E,48.0,E,E,26.0,20.0,50.0,28.0,1018.7,0.0,21.4,No,No
207,9.2,20.1,0.2,3.4,6.0,W,33.0,NW,W,9.0,17.0,89.0,46.0,1016.2,7.0,13.1,No,No
208,7.2,16.7,0.0,2.2,7.8,W,43.0,NW,SW,11.0,9.0,48.0,47.0,1004.3,1.0,13.6,No,No
209,4.7,18.4,0.0,1.6,8.7,SW,20.0,NE,SSW,6.0,7.0,84.0,57.0,1029.2,3.0,9.1,No,No
210,5.6,16.5,0.0,0.8,0.0,E,22.0,E,NW,11.0,13.0,79.0,57.0,1022.5,8.0,11.6,No,No
211,8.3,13.2,0.8,1.8,2.6,WSW,41.0,WNW,SSW,13.0,22.0,85.0,92.0,1022.1,2.0,10.6,No,Yes
212,20.2,28.7,0.0,5.0,9.1,NE,26.0,SSE,NE,17.0,17.0,74.0,65.0,1014.1,7.0,25.1,No,No
213,13.3,28.8,0.0,8.0,11.2,SSW,39.0,ENE,SSW,11.0,19.0,57.0,47.0,1019.7,1.0,21.2,No,No
214,20.0,25.3,0.2,4.6,10.1,E,50.0,E,E,31.0,30.0,65.0,65.0,1022.9,7.0,23.0,No,No
215,13.4,17.1,2.6,2.6,4.2,SW,54.0,SW,SW,26.0,13.0,63.0,77.0,1014.7,4.0,15.4,Yes,Yes
216,10.8,25.2,0.0,4.6,9.8,E,54.0,ENE,ESE,31.0,17.0,53.0,29.0,1028.4,0.0,15.6,No,No
217,19.5,30.9,0.0,6.0,10.9,NE,33.0,SSE,NW,17.0,26.0,73.0,48.0,1018.1,5.0,24.3,No,No
218,8.4,29.4,0.0,7.2,13.4,WSW,39.0,E,SSW,9.0,20.0,72.0,28.0,1012.3,2.0,16.9,No,No
219,10.9,16.7,2.8,1.2,2.7,SE,26.0,SSW,SSE,9.0,17.0,79.0,57.0,1020.4,7.0,12.8,Yes,No
220,16.2,31.5,0.0,8.8,12.8,SE,50.0,ENE,SE,15.0,11.0,50.0,22.0,1020.9,0.0,22.7,No,No
221,15.3,21.6,0.0,6.8,5.8,WNW,35.0,W,WSW,13.0,19.0,88.0,56.0,1018.6,7.0,17.2,No,Yes
222,6.5,21.1,0.0,2.8,10.5,S,41.0,SSE,SSE,17.0,20.0,57.0,27.0,1021.5,1.0,14.3,No,No
223,15.4,34.8,0.0,8.0,8.1,WNW,41.0,NE,SW,13.0,24.0,28.0,12.0,1016.1,3.0,24.5,No,No
224,20.0,40.0,0.0,15.2,12.7,W,37.0,NNE,NNW,4.0,17.0,38.0,10.0,1014.8,0.0,25.8,No,No
225,5.2,23.3,0.0,3.4,11.1,NW,31.0,NNE,NW,13.0,17.0,34.0,15.0,1019.9,0.0,15.5,No,No
226,19.3,31.2,0.0,9.0,11.5,E,39.0,SSE,E,19.0,28.0,59.0,39.0,1015.2,6.0,26.1,No,No
227,5.1,16.6,0.0,1.6,8.0,NNW,31.0,NNW,E,20.0,11.0,73.0,49.0,1026.1,0.0,8.7,No,No
228,9.2,13.4,19.0,3.8,0.0,S,31.0,S,S,17.0,17.0,76.0,85.0,1019.2,8.0,10.7,Yes,Yes
229,16.4,27.8,0.0,9.6,12.9,NE,26.0,NW,ENE,4.0,15.0,50.0,48.0,1017.3,3.0,25.2,No,No
230,20.3,24.0,23.6,7.4,0.9,SE,39.0,ESE,SE,13.0,22.0,92.0,82.0,1017.2,7.0,22.1,Yes,Yes
231,26.8,34.3,0.0,9.2,9.3,ENE,39.0,NNW,ENE,22.0,30.0,66.0,66.0,1011.1,7.0,30.0,No,No
232,6.6,23.9,0.0,3.0,10.0,NE,19.0,NE,N,7.0,6.0,78.0,43.0,1023.8,1.0,13.7,No,No
233,20.5,32.4,0.0,11.4,2.9,NNW,54.0,NNW,N,11.0,15.0,42.0,26.0,1006.2,7.0,26.3,No,Yes
234,9.6,13.0,6.0,0.4,0.6,WSW,24.0,W,W,11.0,13.0,97.0,76.0,1007.7,8.0,10.3,Yes,Yes
235,19.5,35.2,0.0,11.0,10.5,N,33.0,N,ESE,20.0,13.0,41.0,22.0,1008.4,3.0,28.1,No,No
236,13.8,23.6,0.0,7.4,12.7,SSW,37.0,SW,SW,13.0,15.0,61.0,49.0,1019.5,6.0,20.0,No,No
237,8.9,12.7,1.2,4.6,7.9,SW,87.0,WSW,SW,35.0,31.0,73.0,45.0,1012.7,2.0,9.8,Yes,No
238,7.2,22.5,0.0,6.6,11.5,ESE,48.0,SE,ESE,28.0,26.0,29.0,12.0,1026.9,0.0,15.0,No,No
239,12.1,22.3,0.0,6.5,9.4,W,35.0,SW,WNW,11.0,17.0,64.0,54.0,1013.6,7.0,14.9,No,No
240,3.9,13.7,3.2,2.4,8.0,NW,61.0,NW,NW,31.0,35.0,72.0,67.0,987.4,4.0,6.6,Yes,No
241,5.1,14.4,0.0,0.6,3.6,NNW,28.0,NW,NNW,9.0,13.0,83.0,66.0,1011.4,7.0,7.6,No,No
242,20.1,29.0,0.4,6.4,11.8,NNE,52.0,NW,ENE,13.0,33.0,65.0,47.0,1021.8,1.0,23.8,No,No
243,19.4,33.2,0.0,8.0,7.3,WNW,39.0,ENE,WNW,15.0,26.0,42.0,33.0,1013.8,6.0,28.3,No,No
244,8.9,32.5,0.0,8.0,12.7,SSW,31.0,NE,S,11.0,13.0,43.0,14.0,1016.4,2.0,20.9,No,No
245,7.1,18.0,0.0,2.8,10.0,ESE,26.0,ESE,E,6.0,19.0,91.0,98.0,1018.2,3.0,13.2,No,No
246,10.3,19.1,11.0,3.2,2.3,ESE,43.0,NW,SE,7.0,24.0,92.0,73.0,1029.7,7.0,12.3,Yes,Yes
247,12.0,27.1,0.0,8.6,13.3,SSW,35.0,S,SSW,19.0,17.0,56.0,27.0,1020.0,4.0,16.1,No,No
248,14.2,30.8,0.0,6.8,11.0,WSW,46.0,S,WSW,4.0,17.0,77.0,23.0,1013.2,7.0,18.1,No,No
249,21.1,42.7,0.0,13.2,12.8,SW,37.0,NE,WSW,11.0,17.0,14.0,6.0,1011.4,1.0,34.8,No,No
250,23.1,27.0,1.2,5.2,0.1,SSE,35.0,SSE,S,15.0,15.0,91.0,93.0,1014.9,7.0,24.0,Yes,Yes
251,11.8,33.3,0.0,8.0,11.4,SSW,30.0,ESE,SSE,11.0,19.0,16.0,7.0,1015.6,7.0,23.7,No,No
252,7.8,15.7,0.8,0.6,6.1,W,59.0,W,W,30.0,33.0,82.0,59.0,1009.4,6.0,12.0,No,No
253,28.2,34.1,0.0,9.4,4.9,NNE,43.0,NNW,N,17.0,22.0,71.0,77.0,1008.2,7.0,30.1,No,Yes
254,4.1,23.5,0.0,2.4,6.8,WSW,39.0,NE,WSW,7.0,28.0,99.0,58.0,1014.9,5.0,10.7,No,No
255,4.8,16.9,0.0,3.0,9.5,WNW,37.0,NW,W,13.0,19.0,83.0,34.0,1013.2,1.0,8.7,No,No
256,8.5,18.8,0.2,1.8,4.1,N,37.0,NNE,NW,20.0,17.0,84.0,54.0,1012.6,8.0,11.8,No,No
257,6.4,23.2,0.0,3.2,5.8,NE,24.0,ENE,WNW,9.0,9.0,59.0,42.0,1023.6,7.0,12.7,No,No
258,10.5,31.2,0.0,6.6,11.7,NNE,35.0,E,N,7.0,20.0,56.0,17.0,1022.6,0.0,18.9,No,No
259,15.2,20.4,0.0,6.6,6.1,SSW,65.0,SSW,S,37.0,41.0,50.0,54.0,1020.7,3.0,18.8,No,No
260,14.6,26.1,0.0,5.6,10.0,N,39.0,NW,NNE,13.0,26.0,67.0,57.0,1018.2,5.0,23.0,No,No
261,10.0,15.6,1.2,3.4,1.8,S,39.0,WSW,S,13.0,26.0,71.0,59.0,1020.4,7.0,12.2,Yes,No
262,19.8,29.5,0.0,5.6,12.8,NE,30.0,NNW,NE,7.0,11.0,53.0,46.0,1016.8,2.0,27.0,No,No
263,24.0,37.6,0.0,10.6,6.4,SSW,39.0,S,WNW,11.0,13.0,42.0,24.0,1014.7,7.0,28.8,No,No
264,13.2,20.5,1.4,5.8,8.5,WSW,59.0,SW,SW,24.0,28.0,50.0,39.0,1015.5,7.0,17.0,Yes,No
265,11.1,19.7,0.0,1.8,2.9,S,26.0,WNW,S,15.0,9.0,91.0,89.0,1020.6,3.0,15.2,No,Yes
266,17.3,28.0,0.4,4.0,5.7,WSW,102.0,SW,SSW,6.0,26.0,75.0,97.0,1009.8,7.0,21.3,No,Yes
267,24.4,31.7,0.0,8.8,6.9,NE,22.0,N,NNE,6.0,9.0,61.0,57.0,1011.8,6.0,28.1,No,Yes
268,8.4,17.5,0.0,1.4,4.2,SW,22.0,NNW,ENE,13.0,9.0,90.0,60.0,1031.7,6.0,10.2,No,No
269,15.1,27.3,0.0,5.0,10.5,W,35.0,N,W,9.0,26.0,84.0,68.0,1015.7,3.0,18.4,No,No
270,16.4,33.0,0.0,8.0,6.7,NNE,50.0,N,N,9.0,33.0,44.0,29.0,1011.8,3.0,25.5,No,Yes
271,8.6,25.5,0.0,1.8,9.9,E,19.0,ESE,E,13.0,2.0,73.0,30.0,1026.1,5.0,15.1,No,No
272,-4.4,16.4,0.0,3.4,10.2,E,41.0,E,ESE,6.0,20.0,26.0,19.0,1026.7,1.0,5.1,No,No
273,23.5,30.3,10.4,4.2,5.8,SE,41.0,SSE,SE,15.0,24.0,91.0,61.0,1016.9,7.0,24.9,Yes,No
274,6.6,24.8,0.0,3.6,9.8,SSE,30.0,N,SSE,13.0,20.0,52.0,32.0,1030.6,1.0,17.4,No,No
275,9.2,22.4,0.0,6.0,11.2,N,31.0,NNW,SE,19.0,20.0,51.0,42.0,1021.9,6.0,14.7,No,No
276,11.2,26.2,0.0,7.2,11.2,SE,41.0,SE,SSE,26.0,17.0,61.0,33.0,1021.1,6.0,16.0,No,No
277,19.8,26.7,1.0,7.0,3.2,N,24.0,S,NNE,4.0,4.0,81.0,80.0,1012.9,7.0,22.7,No,Yes
278,20.0,33.7,1.2,10.2,2.3,NW,83.0,N,NW,17.0,41.0,54.0,41.0,996.7,6.0,23.5,Yes,No
279,21.2,33.0,2.2,6.2,8.8,S,35.0,WNW,W,9.0,17.0,80.0,40.0,1005.9,7.0,23.2,Yes,No
280,22.1,32.4,0.0,5.0,9.9,NNE,37.0,E,NE,15.0,22.0,67.0,43.0,1012.2,0.0,26.4,No,No
281,6.8,19.9,0.0,2.6,0.5,E,37.0,E,E,24.0,13.0,74.0,45.0,1029.0,6.0,15.2,No,No
282,23.6,36.4,0.0,11.8,9.4,W,52.0,ESE,SSW,22.0,11.0,45.0,25.0,1014.6,2.0,28.4,No,No
283,2.9,15.1,0.0,1.0,8.5,E,15.0,NNE,SSE,6.0,9.0,81.0,38.0,1029.3,1.0,8.1,No,No
284,15.7,34.3,0.0,11.2,6.8,ESE,46.0,NE,ESE,15.0,6.0,44.0,28.0,1010.9,7.0,25.5,No,No
285,5.9,13.3,0.0,1.4,7.8,S,54.0,S,S,35.0,33.0,56.0,47.0,1015.9,1.0,7.9,No,No
286,6.9,14.2,8.6,15.6,5.4,SE,33.0,SSE,S,13.0,24.0,95.0,58.0,1020.0,8.0,9.1,Yes,No
287,7.9,17.4,4.0,1.8,7.3,WSW,22.0,NNE,WSW,4.0,9.0,85.0,50.0,1014.3,3.0,11.0,Yes,No
288,4.7,15.1,0.0,2.2,10.1,SSW,44.0,SSW,SSW,22.0,24.0,79.0,46.0,1028.0,0.0,8.3,No,No
289,25.8,31.4,0.0,6.2,9.9,ENE,37.0,ESE,ENE,19.0,24.0,76.0,74.0,1009.6,7.0,29.2,No,Yes
290,7.2,21.0,0.0,2.0,8.3,N,24.0,E,N,13.0,15.0,77.0,51.0,1030.5,6.0,10.5,No,No
291,1.5,10.5,0.6,1.2,4.3,WSW,17.0,WSW,WNW,11.0,7.0,94.0,71.0,1024.6,7.0,6.8,No,No
292,8.0,24.8,0.0,6.2,9.6,N,37.0,NE,N,6.0,17.0,70.0,32.0,1025.4,7.0,14.5,No,No
293,10.9,23.2,0.0,7.0,8.3,S,30.0,S,SSW,15.0,15.0,81.0,55.0,1018.4,2.0,14.0,No,No
294,21.0,32.1,0.0,8.4,8.1,ENE,37.0,S,ENE,17.0,28.0,55.0,48.0,1015.6,7.0,27.0,No,No
295,5.6,15.6,0.0,1.4,1.4,NW,50.0,NNW,N,20.0,13.0,78.0,51.0,1020.3,7.0,6.8,No,No
296,19.2,21.9,21.0,4.4,8.3,W,72.0,WNW,WNW,41.0,43.0,55.0,72.0,1006.5,1.0,21.0,Yes,Yes
297,10.8,26.9,0.0,3.0,10.0,ENE,15.0,SW,ENE,2.0,9.0,58.0,37.0,1019.6,4.0,17.5,No,No
298,21.1,29.9,0.0,7.6,8.0,E,50.0,ESE,ENE,28.0,35.0,53.0,57.0,1021.6,5.0,25.9,No,No
299,23.2,30.3,0.0,9.4,10.7,ENE,41.0,ENE,ENE,22.0,31.0,58.0,56.0,1015.3,2.0,27.9,No,No
300,13.4,34.5,0.0,8.0,11.4,WSW,74.0,N,NW,33.0,48.0,7.0,1.0,1013.7,0.0,21.2,No,No
301,12.0,18.3,0.0,6.6,1.8,WNW,37.0,WNW,W,19.0,20.0,73.0,77.0,1010.7,8.0,14.9,No,Yes
302,10.7,21.8,0.0,5.2,8.2,E,52.0,E,E,30.0,26.0,45.0,32.0,1029.2,5.0,15.0,No,No
303,14.8,20.1,0.0,5.4,11.9,W,43.0,SW,WNW,11.0,28.0,76.0,64.0,1010.8,5.0,16.1,No,No
304,11.7,24.1,0.0,8.0,2.3,SE,48.0,SSE,WNW,13.0,11.0,31.0,24.0,1016.2,8.0,15.7,No,No
305,15.6,22.3,0.0,1.4,4.4,SW,17.0,SW,W,4.0,4.0,66.0,34.0,1019.7,6.0,16.5,No,No
306,8.9,29.0,0.0,7.6,10.6,SW,39.0,NNW,WSW,4.0,17.0,63.0,17.0,1008.0,6.0,17.3,No,No
307,25.7,32.7,11.6,2.0,9.1,NE,31.0,NE,NNE,15.0,22.0,80.0,56.0,1011.1,5.0,29.3,Yes,No
308,11.9,23.8,0.0,4.8,2.9,ESE,41.0,ESE,ESE,20.0,24.0,58.0,43.0,1024.1,5.0,18.1,No,No
309,17.3,31.4,0.0,9.6,13.3,ESE,61.0,E,SSE,17.0,15.0,43.0,21.0,1016.9,1.0,22.9,No,No
310,15.0,29.7,3.0,7.0,9.4,ENE,41.0,ENE,E,17.0,20.0,51.0,26.0,1026.4,4.0,21.9,Yes,No
311,19.9,26.0,1.0,7.6,7.5,E,52.0,ENE,E,30.0,30.0,91.0,64.0,1022.1,8.0,19.9,No,No
312,10.9,21.7,0.0,2.8,7.2,SW,35.0,SW,ENE,17.0,11.0,70.0,75.0,1020.6,6.0,19.4,No,No
313,-2.8,13.4,0.0,2.8,9.0,NW,26.0,S,NNW,7.0,13.0,84.0,49.0,1024.4,2.0,4.4,No,No
314,11.6,17.1,0.6,4.4,8.7,SSE,48.0,S,SSE,24.0,20.0,67.0,55.0,1024.2,1.0,13.7,No,No
315,18.5,34.4,0.0,11.6,9.2,WSW,28.0,ESE,SSE,15.0,13.0,38.0,17.0,1010.1,7.0,21.6,No,No
316,16.7,27.2,0.0,6.6,8.5,ENE,39.0,SSW,ENE,28.0,24.0,42.0,52.0,1022.0,1.0,19.8,No,No
317,19.1,24.2,0.0,6.8,10.3,E,41.0,ESE,E,17.0,28.0,56.0,52.0,1017.0,4.0,22.4,No,No
318,15.2,29.2,0.0,7.0,9.9,NW,37.0,NW,N,13.0,19.0,69.0,54.0,1017.7,5.0,24.6,No,No
319,13.4,18.5,1.2,7.4,6.5,SSE,46.0,SSE,SSE,26.0,20.0,58.0,45.0,1017.5,7.0,14.0,Yes,No
320,15.7,23.8,0.0,8.0,8.5,WSW,39.0,WSW,W,24.0,26.0,65.0,54.0,1012.6,5.0,20.4,No,No
321,19.4,23.8,0.2,2.6,0.7,N,43.0,SSW,N,7.0,24.0,80.0,67.0,1012.6,7.0,21.3,No,Yes
322,11.4,21.5,0.0,7.4,11.4,ENE,44.0,SSE,SE,13.0,15.0,60.0,33.0,1019.0,5.0,13.9,No,No
323,13.9,25.7,0.0,6.2,4.8,SSW,28.0,SSW,SSW,11.0,11.0,81.0,51.0,1018.2,8.0,15.8,No,No
324,19.6,30.7,0.0,15.6,12.6,SE,44.0,S,SW,24.0,24.0,55.0,23.0,1018.1,1.0,21.5,No,No
325,9.2,17.5,11.8,1.2,1.4,WNW,48.0,NNE,NW,17.0,13.0,94.0,73.0,1002.1,7.0,12.0,Yes,Yes
326,11.7,28.9,0.6,8.6,9.7,NW,39.0,NE,WSW,17.0,20.0,62.0,27.0,1017.3,6.0,18.3,No,No
327,20.7,28.6,0.0,13.2,9.4,SW,48.0,S,SW,19.0,33.0,63.0,44.0,1010.9,7.0,23.7,No,No
328,6.4,12.4,3.8,4.2,9.2,W,67.0,W,WSW,31.0,39.0,67.0,55.0,1014.7,6.0,9.7,Yes,Yes
329,19.8,33.6,0.0,7.0,11.0,ESE,54.0,E,ENE,15.0,30.0,70.0,22.0,1016.7,1.0,25.5,No,No
330,15.1,30.7,0.0,11.0,12.5,SSE,37.0,SE,SE,22.0,9.0,56.0,19.0,1019.2,0.0,19.2,No,No
331,24.9,43.5,0.0,14.8,9.7,WSW,56.0,N,N,28.0,31.0,34.0,16.0,1010.5,2.0,32.7,No,Yes
332,25.1,33.3,7.2,6.0,8.1,WNW,37.0,W,WNW,15.0,33.0,70.0,62.0,1008.5,3.0,30.3,Yes,No
333,9.7,17.7,29.2,6.2,4.8,SSW,33.0,WSW,SSW,9.0,19.0,79.0,47.0,1022.3,1.0,11.6,Yes,No
334,9.4,19.6,0.0,1.8,4.4,ESE,30.0,E,SE,13.0,13.0,60.0,55.0,1020.4,4.0,13.9,No,No
335,12.6,30.6,0.0,5.2,10.6,ENE,33.0,E,W,11.0,15.0,49.0,30.0,1018.2,0.0,22.0,No,No
336,9.4,11.3,2.0,2.4,0.0,WSW,63.0,NW,W,9.0,22.0,82.0,58.0,1002.9,7.0,10.9,Yes,Yes
337,5.7,18.7,0.2,2.2,9.8,WNW,31.0,WNW,W,19.0,9.0,79.0,55.0,1035.7,3.0,13.1,No,No
338,19.4,26.4,0.6,2.8,8.0,E,46.0,E,E,22.0,31.0,67.0,57.0,1013.9,6.0,22.9,No,Yes
339,4.2,15.9,0.2,1.6,7.6,NNW,39.0,NNW,NW,11.0,19.0,65.0,51.0,1014.8,1.0,9.2,No,No
340,16.3,26.4,0.0,3.4,10.3,E,31.0,NNW,ENE,11.0,26.0,78.0,56.0,1023.5,1.0,20.2,No,No
341,17.5,22.6,35.4,2.0,0.0,W,31.0,E,NNW,13.0,9.0,95.0,86.0,1013.2,8.0,20.5,Yes,Yes
342,3.8,17.2,0.0,2.6,5.0,N,52.0,N,N,13.0,28.0,75.0,51.0,1024.6,7.0,8.7,No,No
343,18.2,35.5,0.0,9.2,12.2,SE,33.0,ESE,W,19.0,9.0,43.0,23.0,1018.3,0.0,22.8,No,No
344,6.6,22.2,0.0,3.6,6.7,WSW,44.0,N,WNW,22.0,28.0,65.0,28.0,1014.1,6.0,15.4,No,No
345,2.2,16.9,0.0,1.6,8.5,SSE,20.0,NE,SSE,9.0,11.0,90.0,51.0,1028.4,4.0,7.9,No,No
346,9.0,15.1,7.0,1.6,0.1,E,41.0,E,E,20.0,22.0,79.0,68.0,1022.2,7.0,11.4,Yes,Yes
347,14.9,30.5,0.0,5.8,10.3,SSW,50.0,NNE,N,9.0,11.0,75.0,42.0,1018.6,5.0,21.0,No,Yes
348,1.2,17.2,0.0,4.8,10.7,ENE,43.0,E,ESE,28.0,19.0,40.0,22.0,1026.8,0.0,9.7,No,No
349,21.0,34.1,0.0,14.2,10.1,N,74.0,N,N,43.0,39.0,38.0,23.0,1015.1,1.0,24.3,No,No
350,15.2,23.3,0.0,9.0,13.0,SSW,48.0,SE,S,28.0,31.0,57.0,37.0,1018.5,3.0,17.5,No,No
351,20.1,27.9,0.0,3.0,9.4,S,31.0,S,E,17.0,15.0,74.0,59.0,1016.0,2.0,23.1,No,No
352,6.1,15.3,0.0,1.0,3.6,ESE,19.0,WNW,SE,13.0,13.0,99.0,60.0,1026.7,8.0,8.8,No,No
353,21.1,32.9,0.0,9.4,11.2,NE,52.0,E,NE,28.0,31.0,39.0,30.0,1015.6,0.0,25.5,No,No
354,6.0,10.6,1.2,3.4,5.9,WNW,67.0,W,W,26.0,33.0,61.0,70.0,1005.1,3.0,7.6,Yes,No
355,17.5,28.5,0.0,5.2,9.6,E,41.0,SSE,ENE,7.0,30.0,64.0,60.0,1020.4,5.0,23.7,No,No
356,6.1,29.7,0.0,7.2,12.2,NNE,30.0,E,NE,15.0,11.0,38.0,10.0,1021.4,1.0,17.7,No,No
357,11.5,17.9,2.4,1.6,5.3,NW,39.0,NNW,WNW,11.0,24.0,94.0,79.0,1017.1,7.0,13.3,Yes,No
358,22.3,36.3,0.0,11.6,12.5,NNW,35.0,N,N,24.0,19.0,32.0,15.0,1014.5,0.0,27.8,No,No
359,15.3,25.2,0.0,5.0,10.9,SSE,37.0,SSE,ESE,20.0,24.0,52.0,27.0,1019.2,1.0,20.8,No,No
360,13.2,20.9,2.8,3.6,5.9,SE,35.0,SW,SE,13.0,11.0,60.0,45.0,1008.3,5.0,15.9,Yes,No
361,20.7,23.3,0.6,15.6,0.6,SW,48.0,W,NNW,15.0,19.0,87.0,83.0,1008.4,8.0,21.2,No,Yes
362,2.9,15.2,0.0,2.6,1.2,W,57.0,NW,W,11.0,22.0,93.0,79.0,1019.9,8.0,7.9,No,No
363,23.0,31.7,5.2,7.0,9.4,ENE,43.0,S,ENE,11.0,31.0,66.0,74.0,1011.0,3.0,28.4,Yes,Yes
364,8.6,15.2,10.0,4.8,5.9,WNW,104.0,WNW,W,41.0,39.0,96.0,75.0,1000.3,8.0,10.8,Yes,Yes
365,23.4,31.3,8.4,7.8,9.3,ENE,24.0,SE,ENE,4.0,9.0,85.0,61.0,1012.1,6.0,25.3,Yes,No
366,-2.8,13.6,0.2,2.2,9.1,W,30.0,E,W,9.0,17.0,77.0,48.0,1025.3,1.0,4.1,No,No
367,2.2,10.3,0.0,0.6,4.2,NW,37.0,NNW,S,15.0,4.0,76.0,73.0,1026.4,7.0,5.1,No,No
368,6.6,17.9,0.8,2.2,6.4,WNW,35.0,W,W,22.0,13.0,73.0,51.0,1019.5,4.0,11.6,No,No
369,19.1,24.6,0.4,5.6,10.7,E,35.0,ESE,E,22.0,22.0,72.0,67.0,1014.7,5.0,22.4,No,No
370,19.8,25.2,2.0,4.0,0.0,ENE,26.0,ENE,ENE,19.0,15.0,84.0,86.0,1024.5,7.0,21.3,Yes,Yes
371,19.0,21.8,0.0,8.6,5.2,SE,52.0,SE,SE,28.0,28.0,55.0,49.0,1018.4,7.0,20.4,No,No
372,13.4,22.9,0.0,11.4,5.9,S,39.0,WSW,S,9.0,15.0,80.0,45.0,1012.5,7.0,16.2,No,No
373,12.8,31.7,0.0,8.6,6.6,NW,83.0,NW,NW,15.0,33.0,25.0,22.0,1002.9,7.0,24.0,No,No
374,8.8,28.2,0.0,5.4,5.1,N,54.0,N,NNW,28.0,20.0,42.0,31.0,1016.8,5.0,20.9,No,No
375,13.8,19.4,1.0,5.0,1.8,ENE,31.0,ENE,E,17.0,15.0,67.0,72.0,1027.9,7.0,16.4,No,Yes
376,16.4,28.4,0.8,11.4,13.2,SSE,39.0,SSE,SW,11.0,20.0,56.0,48.0,1015.9,1.0,21.3,No,No
377,9.9,17.9,7.2,4.0,6.8,W,57.0,W,WNW,22.0,22.0,91.0,52.0,1015.4,8.0,11.9,Yes,No
378,10.1,20.7,0.0,7.6,12.9,SSW,39.0,ENE,SE,9.0,26.0,64.0,64.0,1018.1,1.0,16.6,No,No
379,20.9,23.9,60.6,3.2,0.0,ESE,37.0,E,ESE,13.0,15.0,93.0,91.0,1010.5,8.0,21.1,Yes,Yes
380,15.3,28.6,0.0,10.0,11.5,NNW,35.0,NW,W,9.0,17.0,67.0,48.0,1014.8,4.0,23.2,No,No
381,20.1,25.6,36.8,1.6,0.1,S,35.0,SE,SSW,13.0,6.0,91.0,73.0,1011.5,8.0,21.5,Yes,Yes
382,20.6,30.8,0.0,20.6,8.9,E,43.0,NE,ESE,13.0,26.0,64.0,52.0,1020.0,5.0,25.0,No,No
383,10.7,23.5,0.0,4.6,9.3,WSW,20.0,WSW,SW,7.0,7.0,58.0,45.0,1026.5,1.0,16.7,No,No
384,7.1,18.8,0.0,3.2,11.0,S,31.0,E,SSW,13.0,6.0,67.0,43.0,1024.6,2.0,12.1,No,No
385,16.1,26.4,0.4,0.8,9.4,W,30.0,NW,W,4.0,11.0,72.0,40.0,1015.6,1.0,21.0,No,No
386,9.6,20.6,0.0,2.0,7.3,W,30.0,NW,SSW,15.0,13.0,69.0,49.0,1013.6,1.0,13.7,No,No
387,10.9,17.1,3.8,2.4,5.8,W,91.0,W,W,35.0,30.0,65.0,56.0,1008.9,6.0,12.3,Yes,Yes
388,13.6,18.2,4.2,2.8,8.3,SSW,54.0,SW,SSW,19.0,20.0,91.0,91.0,1017.0,8.0,15.6,Yes,Yes
389,15.6,30.6,0.0,10.8,12.7,W,41.0,ESE,WSW,11.0,30.0,41.0,37.0,1016.4,7.0,22.1,No,No
390,24.3,31.6,1.6,7.0,7.9,SSE,59.0,SE,SSE,24.0,26.0,65.0,63.0,1016.4,3.0,29.2,Yes,Yes
391,10.4,18.2,13.6,1.8,7.0,WSW,63.0,WSW,SW,35.0,35.0,73.0,74.0,1013.1,6.0,12.8,Yes,Yes
392,18.5,25.7,3.8,3.8,10.6,NE,48.0,NE,NE,19.0,33.0,63.0,55.0,1018.9,3.0,24.0,Yes,No
393,13.0,28.5,0.0,3.4,10.5,ENE,17.0,E,SE,9.0,6.0,75.0,47.0,1019.2,1.0,19.7,No,No
394,9.1,23.3,0.0,4.6,10.4,WSW,33.0,WNW,WSW,9.0,20.0,51.0,44.0,1019.2,7.0,19.5,No,No
395,23.3,30.4,12.8,7.4,9.4,ENE,50.0,SE,ESE,15.0,26.0,75.0,69.0,1013.2,6.0,27.3,Yes,Yes
396,13.6,33.5,0.0,5.2,12.1,SSW,41.0,ENE,SSW,15.0,15.0,53.0,21.0,1014.6,1.0,20.6,No,No
